YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,T2M,RH2M,WS10M
2024,12,14,12,-999.0,22.95,17.02,2.33
2024,12,14,13,-999.0,23.44,16.61,2.55
2024,12,14,14,-999.0,23.33,17.1,2.73
2024,12,14,15,-999.0,22.22,22.91,2.37
2024,12,14,16,-999.0,18.28,43.24,2.2
2024,12,14,17,-999.0,15.2,40.14,2.7
2024,12,14,18,-999.0,13.37,44.11,3.0
2024,12,14,19,-999.0,11.89,47.3,3.15
2024,12,14,20,-999.0,10.79,48.74,3.16
2024,12,14,21,-999.0,9.97,49.08,3.12
2024,12,14,22,-999.0,9.29,48.97,3.1
2024,12,14,23,-999.0,8.64,48.94,3.12
2024,12,15,0,-999.0,8.1,48.74,3.13
2024,12,15,1,-999.0,7.71,47.97,3.11
2024,12,15,2,-999.0,7.61,46.5,2.99
2024,12,15,3,-999.0,7.84,43.72,2.75
2024,12,15,4,-999.0,8.23,40.44,2.43
2024,12,15,5,-999.0,8.72,36.93,2.07
2024,12,15,6,-999.0,9.12,34.35,1.68
2024,12,15,7,-999.0,10.33,35.67,1.35
2024,12,15,8,-999.0,13.03,34.65,1.16
2024,12,15,9,-999.0,15.22,28.01,0.97
2024,12,15,10,-999.0,18.84,23.27,1.19
2024,12,15,11,-999.0,21.53,18.72,1.26
2024,12,15,12,-999.0,22.43,18.67,1.2
2024,12,15,13,-999.0,22.89,18.53,1.09
2024,12,15,14,-999.0,22.78,18.93,1.05
2024,12,15,15,-999.0,21.89,22.87,1.1
2024,12,15,16,-999.0,19.45,33.17,1.19
2024,12,15,17,-999.0,17.09,31.79,1.55
2024,12,15,18,-999.0,15.52,35.06,1.89
2024,12,15,19,-999.0,14.01,38.85,2.16
2024,12,15,20,-999.0,12.7,42.1,2.33
2024,12,15,21,-999.0,11.62,44.52,2.41
2024,12,15,22,-999.0,10.79,46.31,2.39
2024,12,15,23,-999.0,10.09,47.76,2.32
2024,12,16,0,-999.0,9.57,48.52,2.19
2024,12,16,1,-999.0,9.26,48.47,1.95
2024,12,16,2,-999.0,8.69,49.95,1.74
2024,12,16,3,-999.0,8.24,50.93,1.66
2024,12,16,4,-999.0,7.75,52.22,1.66
2024,12,16,5,-999.0,7.06,54.77,1.82
2024,12,16,6,-999.0,6.49,57.15,2.06
2024,12,16,7,-999.0,7.31,62.42,2.03
2024,12,16,8,-999.0,10.77,49.44,2.44
2024,12,16,9,-999.0,13.48,42.99,2.06
2024,12,16,10,-999.0,17.38,33.77,2.48
2024,12,16,11,-999.0,20.33,26.69,2.54
2024,12,16,12,-999.0,21.6,24.72,2.12
2024,12,16,13,-999.0,22.25,23.73,1.55
2024,12,16,14,-999.0,22.2,23.79,1.2
2024,12,16,15,-999.0,21.36,27.95,1.2
2024,12,16,16,-999.0,18.47,41.64,1.51
2024,12,16,17,-999.0,15.65,42.14,2.12
2024,12,16,18,-999.0,13.82,47.04,2.55
2024,12,16,19,-999.0,12.31,51.18,2.86
2024,12,16,20,-999.0,11.25,53.85,2.98
2024,12,16,21,-999.0,10.5,55.5,3.0
2024,12,16,22,-999.0,9.92,56.8,2.94
2024,12,16,23,-999.0,9.55,57.16,2.77
2024,12,17,0,-999.0,9.34,57.05,2.53
2024,12,17,1,-999.0,9.15,57.11,2.31
2024,12,17,2,-999.0,8.93,57.42,2.12
2024,12,17,3,-999.0,8.61,58.25,2.02
2024,12,17,4,-999.0,8.16,59.49,2.02
2024,12,17,5,-999.0,7.53,61.82,2.16
2024,12,17,6,-999.0,6.8,64.72,2.36
2024,12,17,7,-999.0,7.67,67.81,2.3
2024,12,17,8,-999.0,11.13,52.94,2.93
2024,12,17,9,-999.0,13.72,46.56,2.55
2024,12,17,10,-999.0,17.33,37.78,3.07
2024,12,17,11,-999.0,19.81,32.99,3.02
2024,12,17,12,-999.0,21.87,27.85,2.63
2024,12,17,13,-999.0,23.16,24.7,2.14
2024,12,17,14,-999.0,23.33,24.22,1.65
2024,12,17,15,-999.0,22.42,30.55,0.95
2024,12,17,16,-999.0,20.4,36.25,0.58
2024,12,17,17,-999.0,17.91,35.42,1.26
2024,12,17,18,-999.0,16.17,40.74,1.81
2024,12,17,19,-999.0,14.9,44.22,1.98
2024,12,17,20,-999.0,14.11,45.88,1.91
2024,12,17,21,-999.0,13.59,46.68,1.74
2024,12,17,22,-999.0,13.03,47.6,1.65
2024,12,17,23,-999.0,12.52,48.47,1.48
2024,12,18,0,-999.0,11.96,49.84,1.49
2024,12,18,1,-999.0,11.16,52.3,1.67
2024,12,18,2,-999.0,10.47,54.25,1.71
2024,12,18,3,-999.0,9.99,55.64,1.61
2024,12,18,4,-999.0,9.51,56.94,1.57
2024,12,18,5,-999.0,8.99,58.58,1.65
2024,12,18,6,-999.0,8.73,58.83,1.62
2024,12,18,7,-999.0,9.62,58.94,1.39
2024,12,18,8,-999.0,12.4,52.58,1.51
2024,12,18,9,-999.0,14.83,44.8,1.59
2024,12,18,10,-999.0,18.48,35.94,1.81
2024,12,18,11,-999.0,21.24,27.25,1.8
2024,12,18,12,-999.0,22.36,24.51,1.66
2024,12,18,13,-999.0,22.77,23.72,1.84
2024,12,18,14,-999.0,22.42,24.5,1.83
2024,12,18,15,-999.0,21.33,32.5,1.17
2024,12,18,16,-999.0,19.12,40.25,0.97
2024,12,18,17,-999.0,17.86,35.12,0.8
2024,12,18,18,-999.0,16.68,37.21,1.12
2024,12,18,19,-999.0,15.14,42.14,1.63
2024,12,18,20,-999.0,13.84,45.75,2.03
2024,12,18,21,-999.0,12.62,49.34,2.26
2024,12,18,22,-999.0,11.53,52.56,2.46
2024,12,18,23,-999.0,10.41,56.36,2.67
2024,12,19,0,-999.0,9.45,59.7,2.79
2024,12,19,1,-999.0,8.63,62.54,2.83
2024,12,19,2,-999.0,8.03,64.7,2.77
2024,12,19,3,-999.0,7.61,66.14,2.68
2024,12,19,4,-999.0,7.2,67.87,2.72
2024,12,19,5,-999.0,6.83,69.5,2.84
2024,12,19,6,-999.0,6.56,71.01,3.0
2024,12,19,7,-999.0,8.06,69.16,2.82
2024,12,19,8,-999.0,11.7,55.45,4.03
2024,12,19,9,-999.0,14.33,50.88,3.76
2024,12,19,10,-999.0,17.9,43.59,4.42
2024,12,19,11,-999.0,20.55,37.05,5.0
2024,12,19,12,-999.0,21.97,34.62,4.85
2024,12,19,13,-999.0,22.59,34.15,4.47
2024,12,19,14,-999.0,22.51,35.31,4.02
2024,12,19,15,-999.0,21.19,45.6,2.66
2024,12,19,16,-999.0,17.52,60.07,2.73
2024,12,19,17,-999.0,14.97,63.12,3.37
2024,12,19,18,-999.0,14.25,63.99,3.7
2024,12,19,19,-999.0,13.79,64.19,4.01
2024,12,19,20,-999.0,13.15,65.62,4.31
2024,12,19,21,-999.0,12.23,68.94,4.22
2024,12,19,22,-999.0,11.3,72.95,3.83
2024,12,19,23,-999.0,10.44,76.99,3.39
2024,12,20,0,-999.0,9.74,80.54,3.1
2024,12,20,1,-999.0,9.23,83.34,2.85
2024,12,20,2,-999.0,8.69,86.44,2.73
2024,12,20,3,-999.0,8.32,88.62,2.73
2024,12,20,4,-999.0,7.96,90.54,2.83
2024,12,20,5,-999.0,7.68,91.75,3.04
2024,12,20,6,-999.0,7.48,91.91,3.28
2024,12,20,7,-999.0,8.77,83.31,4.24
2024,12,20,8,-999.0,10.82,72.43,4.72
2024,12,20,9,-999.0,13.75,60.15,4.62
2024,12,20,10,-999.0,16.5,50.79,4.82
2024,12,20,11,-999.0,18.82,44.11,4.65
2024,12,20,12,-999.0,20.62,39.52,4.23
2024,12,20,13,-999.0,21.45,37.46,3.68
2024,12,20,14,-999.0,21.34,37.99,3.11
2024,12,20,15,-999.0,20.23,46.18,2.18
2024,12,20,16,-999.0,16.98,61.54,2.22
2024,12,20,17,-999.0,14.54,63.43,2.76
2024,12,20,18,-999.0,13.4,66.25,3.0
2024,12,20,19,-999.0,12.54,68.11,3.11
2024,12,20,20,-999.0,11.86,68.92,3.09
2024,12,20,21,-999.0,11.34,69.03,3.0
2024,12,20,22,-999.0,10.94,68.65,2.87
2024,12,20,23,-999.0,10.6,68.15,2.75
2024,12,21,0,-999.0,10.2,68.12,2.73
2024,12,21,1,-999.0,9.7,68.77,2.84
2024,12,21,2,-999.0,9.18,69.6,3.01
2024,12,21,3,-999.0,8.71,70.05,3.12
2024,12,21,4,-999.0,8.29,70.51,3.15
2024,12,21,5,-999.0,7.93,71.12,3.13
2024,12,21,6,-999.0,7.61,71.86,3.06
2024,12,21,7,-999.0,8.94,69.78,2.63
2024,12,21,8,-999.0,12.39,54.85,3.06
2024,12,21,9,-999.0,14.71,49.22,2.43
2024,12,21,10,-999.0,18.49,39.78,2.32
2024,12,21,11,-999.0,21.37,33.62,2.44
2024,12,21,12,-999.0,22.67,32.59,2.41
2024,12,21,13,-999.0,23.05,32.53,2.1
2024,12,21,14,-999.0,22.72,33.23,1.55
2024,12,21,15,-999.0,21.82,38.16,1.04
2024,12,21,16,-999.0,19.72,46.79,1.02
2024,12,21,17,-999.0,18.0,45.99,1.26
2024,12,21,18,-999.0,17.08,47.58,1.48
2024,12,21,19,-999.0,16.01,49.86,1.67
2024,12,21,20,-999.0,14.98,52.93,1.88
2024,12,21,21,-999.0,14.04,56.06,2.07
2024,12,21,22,-999.0,13.09,59.23,2.23
2024,12,21,23,-999.0,12.11,62.83,2.43
2024,12,22,0,-999.0,11.09,66.84,2.67
2024,12,22,1,-999.0,10.12,70.39,2.92
2024,12,22,2,-999.0,9.39,72.58,3.07
2024,12,22,3,-999.0,8.93,73.49,3.09
2024,12,22,4,-999.0,8.39,74.53,3.08
2024,12,22,5,-999.0,7.79,75.92,3.07
2024,12,22,6,-999.0,7.29,77.71,3.04
2024,12,22,7,-999.0,8.59,74.78,2.94
2024,12,22,8,-999.0,11.27,64.15,4.06
2024,12,22,9,-999.0,13.83,57.87,3.66
2024,12,22,10,-999.0,17.66,46.5,4.3
2024,12,22,11,-999.0,21.17,34.63,5.64
2024,12,22,12,-999.0,22.46,32.14,5.18
2024,12,22,13,-999.0,22.91,31.8,4.45
2024,12,22,14,-999.0,22.75,32.59,3.73
2024,12,22,15,-999.0,21.49,39.87,2.66
2024,12,22,16,-999.0,17.61,57.39,2.58
2024,12,22,17,-999.0,14.73,59.52,3.33
2024,12,22,18,-999.0,13.88,59.33,3.65
2024,12,22,19,-999.0,13.29,58.24,3.87
2024,12,22,20,-999.0,12.79,57.04,4.08
2024,12,22,21,-999.0,12.4,56.16,4.29
2024,12,22,22,-999.0,11.93,56.7,4.31
2024,12,22,23,-999.0,11.44,58.22,4.28
2024,12,23,0,-999.0,11.35,58.55,4.49
2024,12,23,1,-999.0,11.13,60.8,4.31
2024,12,23,2,-999.0,10.79,63.97,4.01
2024,12,23,3,-999.0,10.46,67.46,3.55
2024,12,23,4,-999.0,10.27,70.79,3.03
2024,12,23,5,-999.0,10.21,73.33,2.69
2024,12,23,6,-999.0,10.08,76.02,2.54
2024,12,23,7,-999.0,10.48,75.03,3.12
2024,12,23,8,-999.0,11.45,71.64,3.71
2024,12,23,9,-999.0,13.51,63.4,3.74
2024,12,23,10,-999.0,15.78,55.09,3.56
2024,12,23,11,-999.0,17.84,49.12,3.36
2024,12,23,12,-999.0,19.56,45.76,3.25
2024,12,23,13,-999.0,20.65,44.51,3.06
2024,12,23,14,-999.0,20.62,46.03,2.87
2024,12,23,15,-999.0,19.49,54.25,2.4
2024,12,23,16,-999.0,17.28,63.57,2.58
2024,12,23,17,-999.0,15.51,67.25,3.18
2024,12,23,18,-999.0,14.74,68.61,3.64
2024,12,23,19,-999.0,14.17,70.18,3.8
2024,12,23,20,-999.0,13.73,71.94,3.54
2024,12,23,21,-999.0,13.41,73.87,3.12
2024,12,23,22,-999.0,12.66,77.79,2.79
2024,12,23,23,-999.0,12.0,81.45,2.61
2024,12,24,0,-999.0,11.27,85.69,2.57
2024,12,24,1,-999.0,10.94,88.63,2.45
2024,12,24,2,-999.0,10.63,91.91,2.38
2024,12,24,3,-999.0,9.98,97.35,2.45
2024,12,24,4,-999.0,9.64,100.0,2.46
2024,12,24,5,-999.0,9.45,100.0,2.46
2024,12,24,6,-999.0,9.4,100.0,2.45
2024,12,24,7,-999.0,10.74,97.34,2.71
2024,12,24,8,-999.0,12.85,86.61,3.32
2024,12,24,9,-999.0,15.69,75.21,2.91
2024,12,24,10,-999.0,18.45,64.88,2.44
2024,12,24,11,-999.0,20.01,58.17,1.67
2024,12,24,12,-999.0,20.9,52.46,0.95
2024,12,24,13,-999.0,21.2,49.45,0.38
2024,12,24,14,-999.0,20.99,48.89,0.66
2024,12,24,15,-999.0,20.35,51.31,1.48
2024,12,24,16,-999.0,18.16,66.5,1.82
2024,12,24,17,-999.0,16.03,71.51,2.61
2024,12,24,18,-999.0,15.3,74.4,2.92
2024,12,24,19,-999.0,14.52,78.96,3.08
2024,12,24,20,-999.0,13.83,83.6,3.09
2024,12,24,21,-999.0,13.2,88.04,3.0
2024,12,24,22,-999.0,12.61,92.26,2.9
2024,12,24,23,-999.0,12.04,96.09,2.84
2024,12,25,0,-999.0,11.56,99.05,2.81
2024,12,25,1,-999.0,11.14,100.0,2.8
2024,12,25,2,-999.0,10.73,100.0,2.82
2024,12,25,3,-999.0,10.32,100.0,2.87
2024,12,25,4,-999.0,9.96,100.0,2.91
2024,12,25,5,-999.0,9.64,100.0,2.95
2024,12,25,6,-999.0,9.34,100.0,2.96
2024,12,25,7,-999.0,10.91,95.24,3.29
2024,12,25,8,-999.0,13.29,81.08,3.92
2024,12,25,9,-999.0,16.56,65.96,3.45
2024,12,25,10,-999.0,19.53,53.76,2.93
2024,12,25,11,-999.0,21.06,47.07,2.15
2024,12,25,12,-999.0,21.81,43.73,1.75
2024,12,25,13,-999.0,22.13,41.74,1.48
2024,12,25,14,-999.0,21.88,41.89,1.58
2024,12,25,15,-999.0,21.07,44.27,1.91
2024,12,25,16,-999.0,18.2,62.08,1.86
2024,12,25,17,-999.0,15.46,66.62,2.56
2024,12,25,18,-999.0,14.29,70.57,2.93
2024,12,25,19,-999.0,13.47,73.78,3.09
2024,12,25,20,-999.0,12.76,76.7,3.12
2024,12,25,21,-999.0,12.13,79.2,3.1
2024,12,25,22,-999.0,11.53,81.27,3.04
2024,12,25,23,-999.0,11.0,82.75,2.96
2024,12,26,0,-999.0,10.53,83.67,2.91
2024,12,26,1,-999.0,10.13,84.17,2.89
2024,12,26,2,-999.0,9.76,84.73,2.94
2024,12,26,3,-999.0,9.43,85.18,3.0
2024,12,26,4,-999.0,9.16,85.41,3.05
2024,12,26,5,-999.0,8.95,85.32,3.1
2024,12,26,6,-999.0,8.8,85.01,3.15
2024,12,26,7,-999.0,10.46,76.94,3.4
2024,12,26,8,-999.0,13.25,64.45,4.38
2024,12,26,9,-999.0,16.23,56.24,4.07
2024,12,26,10,-999.0,19.62,48.62,4.46
2024,12,26,11,-999.0,21.33,44.99,4.03
2024,12,26,12,-999.0,22.41,43.43,3.68
2024,12,26,13,-999.0,22.91,43.42,3.35
2024,12,26,14,-999.0,22.64,45.41,3.08
2024,12,26,15,-999.0,21.72,51.22,2.57
2024,12,26,16,-999.0,19.32,66.71,2.0
2024,12,26,17,-999.0,17.64,70.7,2.42
2024,12,26,18,-999.0,17.24,72.16,2.58
2024,12,26,19,-999.0,16.78,73.09,2.9
2024,12,26,20,-999.0,16.42,73.54,3.24
2024,12,26,21,-999.0,16.16,74.08,3.46
2024,12,26,22,-999.0,15.89,75.61,3.56
2024,12,26,23,-999.0,15.55,78.75,3.42
2024,12,27,0,-999.0,15.21,82.62,3.0
2024,12,27,1,-999.0,14.88,86.11,2.5
2024,12,27,2,-999.0,14.6,88.47,2.56
2024,12,27,3,-999.0,14.33,90.45,2.86
2024,12,27,4,-999.0,14.38,91.35,3.12
2024,12,27,5,-999.0,14.51,92.18,3.49
2024,12,27,6,-999.0,14.53,93.59,3.89
2024,12,27,7,-999.0,14.95,92.95,4.6
2024,12,27,8,-999.0,16.01,89.95,4.8
2024,12,27,9,-999.0,17.52,85.33,4.45
2024,12,27,10,-999.0,18.43,83.0,4.59
2024,12,27,11,-999.0,18.76,83.04,4.38
2024,12,27,12,-999.0,19.2,81.73,3.74
2024,12,27,13,-999.0,19.6,80.01,3.49
2024,12,27,14,-999.0,19.51,80.86,3.75
2024,12,27,15,-999.0,18.86,85.83,2.91
2024,12,27,16,-999.0,17.79,92.42,2.41
2024,12,27,17,-999.0,16.98,94.89,3.32
2024,12,27,18,-999.0,16.19,95.75,3.86
2024,12,27,19,-999.0,15.24,96.74,3.83
2024,12,27,20,-999.0,14.49,97.09,3.92
2024,12,27,21,-999.0,14.01,96.62,4.19
2024,12,27,22,-999.0,13.5,96.58,4.31
2024,12,27,23,-999.0,13.25,96.11,4.43
2024,12,28,0,-999.0,13.21,95.41,4.41
2024,12,28,1,-999.0,12.9,96.39,3.96
2024,12,28,2,-999.0,12.4,98.28,3.21
2024,12,28,3,-999.0,11.95,99.88,2.64
2024,12,28,4,-999.0,11.55,100.0,2.36
2024,12,28,5,-999.0,10.99,100.0,2.33
2024,12,28,6,-999.0,10.6,100.0,2.34
2024,12,28,7,-999.0,11.84,97.46,2.54
2024,12,28,8,-999.0,13.67,88.59,3.24
2024,12,28,9,-999.0,16.09,74.66,3.45
2024,12,28,10,-999.0,18.5,60.61,3.14
2024,12,28,11,-999.0,19.93,54.86,2.67
