Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Version
NSRDB,28930,-,-,-,27.05,75.75,5.5,0,5.5,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Pressure,Temperature,Wind Speed
2005,1,22,3,30,0,0,-4,9710,11,0.2
2005,1,22,4,30,0,0,-4,9710,10,0.2
2005,1,22,5,30,0,0,-4,9720,10,0.2
2005,1,22,6,30,0,0,-4,9720,9,0.2
2005,1,22,7,30,8,0,-4,9730,11,0.2
2005,1,22,8,30,100,323,-3,9740,14,0.2
2005,1,22,9,30,154,560,-5,9740,17,0.2
2005,1,22,10,30,166,701,-5,9730,20,0.2
2005,1,22,11,30,273,572,-5,9720,21,0.1
2005,1,22,12,30,252,21,-5,9710,23,0.1
2005,1,22,13,30,257,27,-6,9700,23,0
2005,1,22,14,30,254,553,-6,9690,23,0
2005,1,22,15,30,148,635,-5,9690,22,0
2005,1,22,16,30,143,209,-3,9690,19,0
2005,1,22,17,30,26,0,-4,9690,16,0.1
2005,1,22,18,30,0,0,-5,9690,15,0.2
2005,1,22,19,30,0,0,-5,9690,14,0.2
2005,1,22,20,30,0,0,-5,9690,13,0.2
2005,1,22,21,30,0,0,-4,9690,13,0.2
2005,1,22,22,30,0,0,-3,9700,12,0.1
2005,1,22,23,30,0,0,-1,9700,11,0.1
2005,1,23,0,30,0,0,-1,9690,11,0.1
2005,1,23,1,30,0,0,-1,9690,10,0.1
2005,1,23,2,30,0,0,-2,9680,10,0.1
2005,1,23,3,30,0,0,-4,9680,9,0.2
2005,1,23,4,30,0,0,-5,9680,9,0.2
2005,1,23,5,30,0,0,-5,9690,8,0.30000000000000004
2005,1,23,6,30,0,0,-5,9700,8,0.30000000000000004
2005,1,23,7,30,9,0,-5,9700,10,0.30000000000000004
2005,1,23,8,30,108,119,-5,9710,13,0.2
2005,1,23,9,30,144,3,-5,9720,17,0.2
2005,1,23,10,30,272,95,-6,9720,20,0.2
2005,1,23,11,30,266,613,-6,9710,22,0.2
2005,1,23,12,30,233,643,-6,9710,23,0.2
2005,1,23,13,30,198,727,-6,9700,22,0.2
2005,1,23,14,30,227,607,-6,9700,22,0.2
2005,1,23,15,30,228,261,-6,9700,20,0.30000000000000004
2005,1,23,16,30,136,225,-5,9700,18,0.30000000000000004
2005,1,23,17,30,37,16,-4,9710,14,0.30000000000000004
2005,1,23,18,30,0,0,-3,9710,13,0.30000000000000004
2005,1,23,19,30,0,0,-3,9720,12,0.30000000000000004
2005,1,23,20,30,0,0,-3,9730,11,0.2
2005,1,23,21,30,0,0,-2,9720,11,0.2
2005,1,23,22,30,0,0,-2,9720,10,0.2
2005,1,23,23,30,0,0,-2,9720,9,0.2
2005,1,24,0,30,0,0,-1,9720,9,0.2
2005,1,24,1,30,0,0,-1,9720,9,0.1
2005,1,24,2,30,0,0,-1,9710,9,0.1
2005,1,24,3,30,0,0,-1,9710,9,0.1
2005,1,24,4,30,0,0,-1,9710,9,0.1
2005,1,24,5,30,0,0,0,9720,8,0.1
2005,1,24,6,30,0,0,0,9720,8,0.1
2005,1,24,7,30,10,0,0,9730,10,0.1
2005,1,24,8,30,93,381,-1,9730,12,0.1
2005,1,24,9,30,211,239,-2,9740,17,0
2005,1,24,10,30,164,685,-3,9740,20,0.1
2005,1,24,11,30,179,738,-4,9730,20,0.1
2005,1,24,12,30,241,626,-5,9720,21,0
2005,1,24,13,30,232,627,-5,9710,21,0
2005,1,24,14,30,169,703,-6,9710,21,0
2005,1,24,15,30,147,617,-6,9710,20,0
2005,1,24,16,30,145,260,-5,9710,18,0.1
2005,1,24,17,30,20,0,-5,9710,16,0.1
2005,1,24,18,30,0,0,-5,9720,16,0.1
2005,1,24,19,30,0,0,-4,9720,15,0.2
2005,1,24,20,30,0,0,-4,9730,14,0.2
2005,1,24,21,30,0,0,-4,9730,14,0.2
2005,1,24,22,30,0,0,-4,9730,14,0.1
2005,1,24,23,30,0,0,-4,9730,13,0.1
2005,1,25,0,30,0,0,-3,9720,13,0.1
2005,1,25,1,30,0,0,-4,9720,13,0.1
2005,1,25,2,30,0,0,-4,9720,13,0.2
2005,1,25,3,30,0,0,-4,9720,13,0.2
2005,1,25,4,30,0,0,-3,9720,12,0.2
2005,1,25,5,30,0,0,-3,9720,12,0.2
2005,1,25,6,30,0,0,-2,9730,11,0.2
2005,1,25,7,30,7,0,-2,9740,12,0.2
2005,1,25,8,30,117,151,-2,9740,15,0.1
2005,1,25,9,30,153,8,-2,9750,18,0.1
2005,1,25,10,30,152,0,-3,9750,21,0.1
2005,1,25,11,30,142,0,-2,9740,22,0
2005,1,25,12,30,332,77,-2,9730,22,0
2005,1,25,13,30,259,15,-1,9720,22,0
2005,1,25,14,30,275,41,-1,9710,21,0.1
2005,1,25,15,30,166,4,0,9700,20,0.1
2005,1,25,16,30,57,0,0,9700,19,0.1
2005,1,25,17,30,12,0,0,9700,16,0.1
2005,1,25,18,30,0,0,0,9700,16,0.1
2005,1,25,19,30,0,0,0,9700,15,0.1
2005,1,25,20,30,0,0,0,9700,15,0.1
2005,1,25,21,30,0,0,0,9700,15,0.1
2005,1,25,22,30,0,0,0,9700,14,0.1
2005,1,25,23,30,0,0,0,9690,13,0.1
2005,1,26,0,30,0,0,0,9690,12,0.1
2005,1,26,1,30,0,0,0,9680,12,0.1
2005,1,26,2,30,0,0,0,9680,11,0.1
2005,1,26,3,30,0,0,0,9680,10,0.2
2005,1,26,4,30,0,0,0,9680,10,0.2
2005,1,26,5,30,0,0,0,9680,9,0.2
2005,1,26,6,30,0,0,0,9690,9,0.2
2005,1,26,7,30,11,0,0,9700,11,0.2
2005,1,26,8,30,94,390,0,9700,14,0.1
2005,1,26,9,30,139,589,0,9700,19,0.1
2005,1,26,10,30,166,694,0,9700,22,0
2005,1,26,11,30,180,749,1,9690,24,0
2005,1,26,12,30,186,770,1,9680,25,0
2005,1,26,13,30,183,761,2,9660,25,0
2005,1,26,14,30,172,721,2,9660,24,0.1
2005,1,26,15,30,150,636,1,9660,23,0.1
2005,1,26,16,30,112,475,2,9660,21,0.1
2005,1,26,17,30,29,0,2,9660,18,0.1
2005,1,26,18,30,0,0,2,9670,17,0.1
2005,1,26,19,30,0,0,2,9670,16,0.1
2005,1,26,20,30,0,0,2,9670,15,0.2
2005,1,26,21,30,0,0,2,9670,14,0.2
2005,1,26,22,30,0,0,2,9660,13,0.2
2005,1,26,23,30,0,0,2,9660,13,0.2
2005,1,27,0,30,0,0,2,9650,12,0.2
2005,1,27,1,30,0,0,2,9650,11,0.2
2005,1,27,2,30,0,0,2,9640,11,0.2
2005,1,27,3,30,0,0,2,9640,10,0.1
2005,1,27,4,30,0,0,2,9640,10,0.1
2005,1,27,5,30,0,0,2,9650,10,0.1
2005,1,27,6,30,0,0,2,9660,10,0.1
2005,1,27,7,30,9,0,2,9670,12,0.1
2005,1,27,8,30,94,391,1,9680,15,0.1
2005,1,27,9,30,139,588,1,9680,20,0.1
2005,1,27,10,30,165,691,1,9680,23,0.1
2005,1,27,11,30,180,744,1,9670,25,0.1
2005,1,27,12,30,185,763,1,9650,25,0.1
2005,1,27,13,30,182,752,1,9650,25,0.1
2005,1,27,14,30,171,710,1,9640,25,0.1
2005,1,27,15,30,212,447,1,9640,23,0.1
2005,1,27,16,30,143,189,2,9640,21,0.1
2005,1,27,17,30,48,37,3,9640,19,0
2005,1,27,18,30,0,0,3,9650,18,0
2005,1,27,19,30,0,0,3,9650,18,0
2005,1,27,20,30,0,0,4,9660,17,0
2005,1,27,21,30,0,0,4,9660,17,0
2005,1,27,22,30,0,0,4,9650,16,0
2005,1,27,23,30,0,0,5,9650,15,0.1
2005,1,28,0,30,0,0,4,9650,15,0.2
2005,1,28,1,30,0,0,4,9640,14,0.2
2005,1,28,2,30,0,0,3,9640,12,0.2
2005,1,28,3,30,0,0,3,9640,11,0.2
2005,1,28,4,30,0,0,2,9640,10,0.2
2005,1,28,5,30,0,0,2,9650,10,0.2
2005,1,28,6,30,0,0,2,9660,9,0.2
2005,1,28,7,30,10,0,2,9680,11,0.2
2005,1,28,8,30,101,384,3,9690,14,0.2
2005,1,28,9,30,143,600,3,9690,18,0.2
2005,1,28,10,30,168,715,2,9690,20,0.2
2005,1,28,11,30,183,769,0,9690,22,0.2
2005,1,28,12,30,189,791,0,9670,23,0.1
2005,1,28,13,30,186,784,-1,9660,23,0.2
2005,1,28,14,30,175,745,-2,9660,23,0.2
2005,1,28,15,30,153,662,-3,9650,21,0.1
2005,1,28,16,30,156,369,-4,9650,19,0.1
2005,1,28,17,30,42,23,-3,9660,16,0.1
2005,1,28,18,30,0,0,-3,9670,15,0.2
2005,1,28,19,30,0,0,-2,9670,14,0.2
2005,1,28,20,30,0,0,-2,9680,13,0.2
2005,1,28,21,30,0,0,-3,9680,12,0.2
2005,1,28,22,30,0,0,-3,9690,11,0.2
2005,1,28,23,30,0,0,-3,9680,11,0.30000000000000004
2005,1,29,0,30,0,0,-3,9690,10,0.30000000000000004
2005,1,29,1,30,0,0,-3,9690,9,0.30000000000000004
2005,1,29,2,30,0,0,-2,9680,9,0.30000000000000004
2005,1,29,3,30,0,0,-2,9680,8,0.30000000000000004
2005,1,29,4,30,0,0,-2,9680,7,0.30000000000000004
2005,1,29,5,30,0,0,-1,9690,7,0.30000000000000004
2005,1,29,6,30,0,0,-1,9690,7,0.2
2005,1,29,7,30,11,0,0,9700,9,0.2
2005,1,29,8,30,97,414,0,9710,13,0.2
2005,1,29,9,30,141,611,2,9710,17,0.2
2005,1,29,10,30,169,715,2,9710,20,0.2
2005,1,29,11,30,183,768,1,9700,22,0.1
2005,1,29,12,30,189,787,0,9690,23,0.1
2005,1,29,13,30,186,778,0,9670,23,0.1
2005,1,29,14,30,175,738,0,9660,22,0.1
2005,1,29,15,30,153,654,-1,9660,21,0.2
2005,1,29,16,30,116,496,-1,9660,19,0.2
2005,1,29,17,30,45,26,0,9670,16,0.2
2005,1,29,18,30,0,0,0,9680,15,0.2
2005,1,29,19,30,0,0,0,9680,14,0.30000000000000004
2005,1,29,20,30,0,0,-1,9690,13,0.30000000000000004
2005,1,29,21,30,0,0,-1,9690,12,0.30000000000000004
2005,1,29,22,30,0,0,-1,9690,11,0.30000000000000004
2005,1,29,23,30,0,0,-2,9690,10,0.30000000000000004
2005,1,30,0,30,0,0,-2,9690,10,0.30000000000000004
2005,1,30,1,30,0,0,-3,9690,9,0.30000000000000004
2005,1,30,2,30,0,0,-3,9680,9,0.30000000000000004
2005,1,30,3,30,0,0,-4,9690,8,0.30000000000000004
2005,1,30,4,30,0,0,-4,9690,8,0.30000000000000004
2005,1,30,5,30,0,0,-4,9690,7,0.2
2005,1,30,6,30,0,0,-4,9700,7,0.2
2005,1,30,7,30,16,0,-4,9710,9,0.2
2005,1,30,8,30,102,397,-4,9710,13,0.1
2005,1,30,9,30,144,610,-2,9720,18,0.1
2005,1,30,10,30,169,718,-1,9720,21,0.1
2005,1,30,11,30,217,719,0,9710,23,0
2005,1,30,12,30,300,502,-1,9700,24,0
2005,1,30,13,30,220,730,-1,9690,24,0
2005,1,30,14,30,175,740,-2,9680,23,0
2005,1,30,15,30,174,611,-3,9680,22,0.1
2005,1,30,16,30,139,345,-3,9680,19,0.1
2005,1,30,17,30,53,88,-2,9680,16,0.1
2005,1,30,18,30,0,0,-2,9690,15,0.2
2005,1,30,19,30,0,0,-2,9700,14,0.2
2005,1,30,20,30,0,0,-2,9700,13,0.2
2005,1,30,21,30,0,0,-2,9700,13,0.2
2005,1,30,22,30,0,0,-2,9710,12,0.2
2005,1,30,23,30,0,0,-2,9710,11,0.2
2005,1,31,0,30,0,0,-2,9710,11,0.2
2005,1,31,1,30,0,0,-2,9710,10,0.2
2005,1,31,2,30,0,0,-3,9710,10,0.30000000000000004
2005,1,31,3,30,0,0,-3,9710,9,0.30000000000000004
2005,1,31,4,30,0,0,-4,9710,9,0.30000000000000004
2005,1,31,5,30,0,0,-5,9720,9,0.30000000000000004
2005,1,31,6,30,0,0,-6,9720,9,0.30000000000000004
2005,1,31,7,30,14,0,-6,9730,11,0.30000000000000004
2005,1,31,8,30,105,350,-6,9740,14,0.2
2005,1,31,9,30,164,541,-2,9740,19,0.30000000000000004
2005,1,31,10,30,176,693,0,9740,22,0.2
2005,1,31,11,30,184,768,0,9730,23,0.2
2005,1,31,12,30,189,788,0,9720,24,0.1
2005,1,31,13,30,187,780,-1,9710,24,0.1
2005,1,31,14,30,176,741,-1,9700,24,0.1
2005,1,31,15,30,154,658,-2,9700,22,0.1
2005,1,31,16,30,117,502,-2,9700,20,0.1
2005,1,31,17,30,50,42,-1,9710,17,0.1
2005,1,31,18,30,0,0,-2,9710,16,0.2
2005,1,31,19,30,0,0,-2,9720,15,0.2
2005,1,31,20,30,0,0,-2,9730,14,0.2
2005,1,31,21,30,0,0,-2,9730,13,0.30000000000000004
2005,1,31,22,30,0,0,-2,9730,12,0.30000000000000004
2005,1,31,23,30,0,0,-2,9740,11,0.30000000000000004
2002,2,1,0,30,0,0,-2,9740,10,0.30000000000000004
2002,2,1,1,30,0,0,-3,9740,10,0.30000000000000004
2002,2,1,2,30,0,0,-3,9730,9,0.30000000000000004
2002,2,1,3,30,0,0,-4,9730,9,0.30000000000000004
2002,2,1,4,30,0,0,-5,9730,8,0.2
2002,2,1,5,30,0,0,-7,9730,9,0.1
2002,2,1,6,30,0,0,-8,9740,8,0.1
2002,2,1,7,30,15,0,-8,9740,11,0.1
2002,2,1,8,30,103,409,-11,9750,15,0.1
2002,2,1,9,30,143,606,-10,9760,20,0.1
2002,2,1,10,30,166,710,-10,9760,23,0.1
2002,2,1,11,30,175,775,-10,9740,25,0.1
2002,2,1,12,30,177,801,-11,9730,26,0
2002,2,1,13,30,173,798,-11,9730,26,0
2002,2,1,14,30,164,757,-11,9720,26,0.1
2002,2,1,15,30,148,674,-11,9710,24,0
2002,2,1,16,30,146,430,-6,9710,21,0
2002,2,1,17,30,52,51,-7,9710,18,0.1
2002,2,1,18,30,0,0,-7,9720,17,0.1
2002,2,1,19,30,0,0,-10,9720,16,0.1
2002,2,1,20,30,0,0,-8,9720,15,0.1
2002,2,1,21,30,0,0,-10,9720,14,0.1
2002,2,1,22,30,0,0,-7,9720,13,0.1
2002,2,1,23,30,0,0,-7,9720,13,0.1
2002,2,2,0,30,0,0,-7,9720,12,0.1
2002,2,2,1,30,0,0,-9,9720,11,0.2
2002,2,2,2,30,0,0,-9,9720,11,0.2
2002,2,2,3,30,0,0,-9,9720,10,0.1
2002,2,2,4,30,0,0,-8,9720,10,0.1
2002,2,2,5,30,0,0,-8,9720,10,0.1
2002,2,2,6,30,0,0,-8,9730,10,0.1
2002,2,2,7,30,16,0,-7,9730,13,0.1
2002,2,2,8,30,101,425,-15,9740,17,0.1
2002,2,2,9,30,144,622,-15,9750,21,0
2002,2,2,10,30,170,696,-12,9750,26,0
2002,2,2,11,30,187,742,-11,9740,27,0.1
2002,2,2,12,30,189,767,-11,9730,28,0.2
2002,2,2,13,30,190,753,-10,9720,27,0.2
2002,2,2,14,30,192,671,-10,9720,26,0.2
2002,2,2,15,30,165,599,-10,9710,25,0.2
2002,2,2,16,30,151,383,-9,9710,22,0.2
2002,2,2,17,30,52,39,-7,9720,18,0.2
2002,2,2,18,30,0,0,-7,9720,17,0.2
2002,2,2,19,30,0,0,-7,9720,15,0.2
2002,2,2,20,30,0,0,-6,9730,15,0.2
2002,2,2,21,30,0,0,-6,9730,14,0.2
2002,2,2,22,30,0,0,-7,9740,13,0.2
2002,2,2,23,30,0,0,-7,9730,12,0.30000000000000004
2002,2,3,0,30,0,0,-6,9730,12,0.30000000000000004
2002,2,3,1,30,0,0,-6,9730,11,0.30000000000000004
2002,2,3,2,30,0,0,-4,9720,10,0.30000000000000004
2002,2,3,3,30,0,0,-3,9710,10,0.30000000000000004
2002,2,3,4,30,0,0,-2,9710,9,0.30000000000000004
2002,2,3,5,30,0,0,-2,9710,8,0.30000000000000004
2002,2,3,6,30,0,0,-3,9720,8,0.30000000000000004
2002,2,3,7,30,18,0,-4,9720,11,0.30000000000000004
2002,2,3,8,30,104,422,-6,9730,14,0.2
2002,2,3,9,30,143,617,-6,9730,19,0.2
2002,2,3,10,30,169,702,-7,9730,22,0.2
2002,2,3,11,30,178,768,-8,9730,24,0.2
2002,2,3,12,30,196,751,-10,9720,25,0.2
2002,2,3,13,30,197,735,-12,9710,25,0.2
2002,2,3,14,30,190,681,-12,9700,25,0.2
2002,2,3,15,30,158,637,-13,9700,23,0.2
2002,2,3,16,30,152,392,-12,9700,20,0.2
2002,2,3,17,30,54,48,-10,9690,16,0.2
2002,2,3,18,30,0,0,-9,9700,15,0.2
2002,2,3,19,30,0,0,-9,9710,14,0.2
2002,2,3,20,30,0,0,-8,9710,13,0.2
2002,2,3,21,30,0,0,-8,9710,12,0.2
2002,2,3,22,30,0,0,-8,9710,11,0.2
2002,2,3,23,30,0,0,-8,9710,10,0.2
2002,2,4,0,30,0,0,-7,9710,10,0.2
2002,2,4,1,30,0,0,-6,9700,9,0.2
2002,2,4,2,30,0,0,-5,9700,9,0.1
2002,2,4,3,30,0,0,-5,9690,8,0.1
2002,2,4,4,30,0,0,-5,9690,8,0.1
2002,2,4,5,30,0,0,-5,9700,8,0.1
2002,2,4,6,30,0,0,-5,9710,8,0.1
2002,2,4,7,30,20,0,-6,9720,10,0.1
2002,2,4,8,30,104,428,-9,9720,15,0.1
2002,2,4,9,30,143,622,-10,9730,19,0.1
2002,2,4,10,30,175,687,-11,9720,23,0
2002,2,4,11,30,200,711,-13,9710,25,0
2002,2,4,12,30,204,735,-14,9700,26,0
2002,2,4,13,30,184,771,-15,9690,27,0
2002,2,4,14,30,171,745,-15,9680,26,0
2002,2,4,15,30,151,675,-15,9680,24,0
2002,2,4,16,30,119,527,-12,9680,21,0.1
2002,2,4,17,30,59,218,-10,9680,17,0.1
2002,2,4,18,30,0,0,-12,9680,16,0.1
2002,2,4,19,30,0,0,-12,9690,16,0.2
2002,2,4,20,30,0,0,-12,9690,15,0.2
2002,2,4,21,30,0,0,-12,9690,14,0.2
2002,2,4,22,30,0,0,-11,9690,14,0.2
2002,2,4,23,30,0,0,-11,9680,13,0.2
2002,2,5,0,30,0,0,-10,9680,12,0.2
2002,2,5,1,30,0,0,-10,9680,12,0.2
2002,2,5,2,30,0,0,-10,9670,11,0.2
2002,2,5,3,30,0,0,-10,9670,11,0.2
2002,2,5,4,30,0,0,-10,9680,10,0.30000000000000004
2002,2,5,5,30,0,0,-10,9680,10,0.30000000000000004
2002,2,5,6,30,0,0,-10,9680,10,0.30000000000000004
2002,2,5,7,30,21,0,-10,9690,12,0.30000000000000004
2002,2,5,8,30,101,420,-9,9690,16,0.2
2002,2,5,9,30,155,562,-9,9690,20,0.30000000000000004
2002,2,5,10,30,182,680,-7,9680,24,0.30000000000000004
2002,2,5,11,30,180,770,-5,9680,26,0.30000000000000004
2002,2,5,12,30,185,788,-3,9670,28,0.30000000000000004
2002,2,5,13,30,325,416,-2,9660,28,0.2
2002,2,5,14,30,289,387,-2,9650,28,0.2
2002,2,5,15,30,262,178,-1,9650,27,0.2
2002,2,5,16,30,147,32,-1,9650,24,0.2
2002,2,5,17,30,50,8,0,9650,20,0.30000000000000004
2002,2,5,18,30,0,0,-1,9650,19,0.30000000000000004
2002,2,5,19,30,0,0,-1,9650,17,0.30000000000000004
2002,2,5,20,30,0,0,-1,9660,16,0.30000000000000004
2002,2,5,21,30,0,0,-1,9660,15,0.2
2002,2,5,22,30,0,0,0,9660,14,0.2
2002,2,5,23,30,0,0,0,9660,13,0.2
2002,2,6,0,30,0,0,0,9660,13,0.1
2002,2,6,1,30,0,0,2,9660,13,0
2002,2,6,2,30,0,0,1,9660,12,0
2002,2,6,3,30,0,0,-1,9660,12,0.1
2002,2,6,4,30,0,0,-2,9660,11,0.2
2002,2,6,5,30,0,0,-4,9660,11,0.2
2002,2,6,6,30,0,0,-5,9670,11,0.2
2002,2,6,7,30,25,22,-7,9680,13,0.2
2002,2,6,8,30,104,428,-9,9680,17,0.1
2002,2,6,9,30,145,634,-11,9680,22,0.1
2002,2,6,10,30,167,720,-12,9680,26,0.1
2002,2,6,11,30,187,750,-11,9670,27,0.1
2002,2,6,12,30,190,776,-10,9660,28,0.1
2002,2,6,13,30,198,740,-9,9650,28,0.1
2002,2,6,14,30,174,739,-9,9640,27,0.1
2002,2,6,15,30,154,669,-9,9630,25,0.2
2002,2,6,16,30,153,425,-9,9640,23,0.2
2002,2,6,17,30,61,75,-8,9640,19,0.2
2002,2,6,18,30,0,0,-8,9640,17,0.2
2002,2,6,19,30,0,0,-8,9650,16,0.2
2002,2,6,20,30,0,0,-8,9650,15,0.2
2002,2,6,21,30,0,0,-9,9650,15,0.2
2002,2,6,22,30,0,0,-10,9650,14,0.2
2002,2,6,23,30,0,0,-11,9650,13,0.30000000000000004
2002,2,7,0,30,0,0,-11,9650,13,0.30000000000000004
2002,2,7,1,30,0,0,-11,9650,12,0.2
2002,2,7,2,30,0,0,-11,9650,12,0.2
2002,2,7,3,30,0,0,-11,9650,11,0.2
2002,2,7,4,30,0,0,-11,9650,11,0.2
2002,2,7,5,30,0,0,-11,9650,10,0.2
2002,2,7,6,30,0,0,-11,9660,10,0.2
2002,2,7,7,30,24,12,-11,9660,13,0.2
2002,2,7,8,30,105,436,-12,9670,17,0.1
2002,2,7,9,30,150,613,-11,9670,21,0.1
2002,2,7,10,30,197,632,-9,9670,25,0.1
2002,2,7,11,30,202,734,-9,9670,27,0.1
2002,2,7,12,30,206,738,-10,9660,27,0.1
2002,2,7,13,30,195,750,-10,9650,27,0.1
2002,2,7,14,30,189,695,-10,9640,26,0.2
2002,2,7,15,30,170,614,-10,9640,24,0.1
2002,2,7,16,30,159,376,-10,9640,22,0.2
2002,2,7,17,30,61,61,-9,9650,18,0.2
2002,2,7,18,30,0,0,-9,9650,16,0.2
2002,2,7,19,30,0,0,-9,9660,15,0.30000000000000004
2002,2,7,20,30,0,0,-9,9660,14,0.30000000000000004
2002,2,7,21,30,0,0,-9,9670,13,0.2
2002,2,7,22,30,0,0,-9,9670,12,0.2
2002,2,7,23,30,0,0,-10,9670,11,0.30000000000000004
2002,2,8,0,30,0,0,-10,9670,11,0.30000000000000004
2002,2,8,1,30,0,0,-10,9670,10,0.30000000000000004
2002,2,8,2,30,0,0,-10,9670,9,0.30000000000000004
2002,2,8,3,30,0,0,-10,9670,9,0.2
2002,2,8,4,30,0,0,-11,9670,8,0.2
2002,2,8,5,30,0,0,-11,9670,8,0.2
2002,2,8,6,30,0,0,-12,9680,8,0.2
2002,2,8,7,30,26,20,-13,9680,11,0.2
2002,2,8,8,30,107,417,-14,9690,14,0.2
2002,2,8,9,30,150,606,-14,9700,20,0.1
2002,2,8,10,30,182,673,-13,9700,23,0.1
2002,2,8,11,30,192,742,-12,9690,25,0
2002,2,8,12,30,194,769,-12,9690,26,0
2002,2,8,13,30,197,778,-12,9680,26,0.1
2002,2,8,14,30,179,732,-12,9670,25,0.1
2002,2,8,15,30,158,660,-13,9670,24,0.2
2002,2,8,16,30,154,447,-13,9670,21,0.2
2002,2,8,17,30,62,70,-12,9680,17,0.2
2002,2,8,18,30,0,0,-12,9680,15,0.30000000000000004
2002,2,8,19,30,0,0,-12,9690,14,0.30000000000000004
2002,2,8,20,30,0,0,-13,9700,13,0.4
2002,2,8,21,30,0,0,-13,9710,11,0.4
2002,2,8,22,30,0,0,-13,9710,10,0.4
2002,2,8,23,30,0,0,-14,9710,10,0.4
2002,2,9,0,30,0,0,-15,9720,9,0.30000000000000004
2002,2,9,1,30,0,0,-16,9710,8,0.30000000000000004
2002,2,9,2,30,0,0,-17,9710,7,0.30000000000000004
2002,2,9,3,30,0,0,-17,9710,7,0.30000000000000004
2002,2,9,4,30,0,0,-18,9720,6,0.30000000000000004
2002,2,9,5,30,0,0,-19,9720,6,0.30000000000000004
2002,2,9,6,30,0,0,-21,9730,6,0.30000000000000004
2002,2,9,7,30,28,22,-22,9740,9,0.30000000000000004
2002,2,9,8,30,108,442,-23,9750,13,0.2
2002,2,9,9,30,149,612,-22,9750,18,0.30000000000000004
2002,2,9,10,30,182,679,-22,9750,20,0.30000000000000004
2002,2,9,11,30,199,728,-22,9750,22,0.30000000000000004
2002,2,9,12,30,211,731,-23,9740,23,0.30000000000000004
2002,2,9,13,30,212,715,-23,9730,23,0.30000000000000004
2002,2,9,14,30,185,715,-24,9720,22,0.30000000000000004
2002,2,9,15,30,168,634,-24,9710,21,0.2
2002,2,9,16,30,160,396,-23,9710,18,0.2
2002,2,9,17,30,65,116,-20,9710,14,0.30000000000000004
2002,2,9,18,30,0,0,-19,9720,12,0.30000000000000004
2002,2,9,19,30,0,0,-19,9720,11,0.30000000000000004
2002,2,9,20,30,0,0,-18,9730,10,0.30000000000000004
2002,2,9,21,30,0,0,-18,9740,9,0.30000000000000004
2002,2,9,22,30,0,0,-18,9740,9,0.30000000000000004
2002,2,9,23,30,0,0,-18,9730,8,0.30000000000000004
2002,2,10,0,30,0,0,-18,9730,7,0.30000000000000004
2002,2,10,1,30,0,0,-18,9730,6,0.30000000000000004
2002,2,10,2,30,0,0,-18,9730,6,0.30000000000000004
2002,2,10,3,30,0,0,-18,9720,5,0.30000000000000004
2002,2,10,4,30,0,0,-18,9720,5,0.30000000000000004
2002,2,10,5,30,0,0,-17,9730,5,0.30000000000000004
2002,2,10,6,30,0,0,-17,9730,5,0.30000000000000004
2002,2,10,7,30,24,0,-17,9740,8,0.2
2002,2,10,8,30,108,450,-18,9750,12,0.2
2002,2,10,9,30,145,640,-18,9750,17,0.2
2002,2,10,10,30,175,707,-18,9740,20,0.1
2002,2,10,11,30,196,736,-18,9730,22,0.1
2002,2,10,12,30,199,763,-19,9720,24,0.1
2002,2,10,13,30,255,687,-18,9710,24,0.1
2002,2,10,14,30,325,170,-17,9700,24,0.1
2002,2,10,15,30,149,0,-16,9690,23,0.1
2002,2,10,16,30,60,0,-15,9690,20,0.1
2002,2,10,17,30,19,0,-12,9690,17,0.1
2002,2,10,18,30,0,0,-14,9700,17,0.2
2002,2,10,19,30,0,0,-14,9700,16,0.2
2002,2,10,20,30,0,0,-14,9700,15,0.2
2002,2,10,21,30,0,0,-14,9700,15,0.2
2002,2,10,22,30,0,0,-14,9700,15,0.2
2002,2,10,23,30,0,0,-13,9690,15,0.2
2002,2,11,0,30,0,0,-13,9680,14,0.30000000000000004
2002,2,11,1,30,0,0,-6,9680,13,0.30000000000000004
2002,2,11,2,30,0,0,0,9680,11,0.30000000000000004
2002,2,11,3,30,0,0,0,9680,10,0.30000000000000004
2002,2,11,4,30,0,0,1,9680,9,0.30000000000000004
2002,2,11,5,30,0,0,0,9680,8,0.30000000000000004
2002,2,11,6,30,0,0,1,9690,8,0.30000000000000004
2002,2,11,7,30,25,3,3,9710,9,0.30000000000000004
2002,2,11,8,30,43,0,4,9710,10,0.30000000000000004
2002,2,11,9,30,132,0,4,9710,11,0.30000000000000004
2002,2,11,10,30,105,0,5,9700,13,0.30000000000000004
2002,2,11,11,30,125,0,6,9680,15,0.2
2002,2,11,12,30,199,2,6,9680,17,0.1
2002,2,11,13,30,142,0,6,9670,17,0
2002,2,11,14,30,172,1,5,9660,17,0
2002,2,11,15,30,227,23,5,9660,16,0.1
2002,2,11,16,30,124,1,4,9660,15,0.1
2002,2,11,17,30,61,35,4,9670,13,0.2
2002,2,11,18,30,0,0,4,9680,12,0.2
2002,2,11,19,30,0,0,4,9690,11,0.2
