What is your age?,How many traffic lights do you have to pass during your travel journey ?,How many junctions during your travel journey?,How many road blocks during your travel journey?,How many toll booth are there from your house to work/school/university/ hospital?,Departure_Lat,Departure_Lon,Destination_Lat,Destination_Lon,Departure_hour,Departure_minute,Destination_hour,Destination_minute,Travel_Time_Minutes,Mode_of_Transportation_Bus,Mode_of_Transportation_Cabs Services,Mode_of_Transportation_Car,Mode_of_Transportation_College Bus,Mode_of_Transportation_College Bus ,Mode_of_Transportation_Cycle,Mode_of_Transportation_Institution Provided Transport ,Mode_of_Transportation_Magic,Mode_of_Transportation_Public Transport,Mode_of_Transportation_Railway ,Mode_of_Transportation_Train,Mode_of_Transportation_Two Wheeler,Mode_of_Transportation_Uber,Mode_of_Transportation_Udke,Mode_of_Transportation_University Bus,Mode_of_Transportation_University Bus ,Mode_of_Transportation_Walk,Mode_of_Transportation_Walking
19.0,2,0,0,0.0,27.2193726,77.4822619,28.5220971,77.2101534,8,0,15,0,15.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,9,0,0,0.0,26.8317348,75.8452334,26.8176736,75.86171709999999,7,0,15,0,30.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,2,0,0,0.0,26.8437601,75.8175392,26.8225942,75.8659493,9,0,16,0,30.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,4,2,1,0.0,26.8221598,75.8648752,26.8225942,75.8659493,9,0,16,0,50.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,1,0,0,0.0,26.8437601,75.8175392,26.0951592,74.3352858,8,0,16,0,20.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,2,0,3,0.0,26.8305914,75.81330249999999,26.8573411,75.78656529999999,7,0,15,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,5,4,3,1.0,26.8369629,75.83192439999999,17.017122,81.7767267,9,0,17,0,60.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,3,1,3,0.0,26.8220553,75.8657023,26.8437601,75.8175392,7,0,15,0,78.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,2,1,2,3.0,26.8078684,75.7255192,26.8437601,75.8175392,7,0,15,0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,1,1,1,0.0,17.017122,81.7767267,26.8225942,75.8659493,7,0,15,0,20.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,3,3,3,0.0,26.8437601,75.8175392,26.8437601,75.8175392,7,0,15,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,0,0,1,0.0,26.8191641,75.7659513,26.8025656,75.8798058,7,0,15,0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,1,0,2,0.0,26.8437601,75.8175392,26.8539518,75.7612568,7,0,15,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,0,3,0,0.0,26.8792696,75.7908453,26.8176736,75.86171709999999,7,0,15,0,30.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,2,3,2,0.0,26.8437601,75.8175392,26.9523378,75.8699419,8,0,15,0,20.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,0,0,0,0.0,26.8495764,75.7564088,26.8437601,75.8175392,7,0,15,0,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,1,1,1,1.0,27.0319414,75.8882508,26.8225942,75.8659493,5,0,15,0,20.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,0,0,0,0.0,26.8225942,75.8659493,26.8437601,75.8175392,7,0,15,0,8.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,1,1,0,0.0,26.9663349,75.7571356,26.8225942,75.8659493,7,0,15,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,0,0,0,0.0,26.8240466,75.8641722,29.9078202,74.1754,7,0,15,0,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,0,0,1,0.0,26.8557764,75.8051241,26.8938045,75.7472084,8,0,15,0,15.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,2,0,1,0.0,26.8240466,75.8641722,26.8437601,75.8175392,7,0,15,0,60.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,2,0,0,0.0,26.9195875,75.78796080000001,26.8228644,75.8662533,8,0,16,0,42.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,0,1,2,1.0,26.8225942,75.8659493,26.8176736,75.86171709999999,13,0,17,0,120.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,7,3,5,0.0,26.9199032,75.8215275,26.8437601,75.8175392,7,0,15,0,120.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,20,2,2,0.0,26.8216246,75.8666432,26.8176736,75.86171709999999,6,0,15,0,90.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,3,0,0,0.0,26.9545943,75.7455944,26.8437601,75.8175392,6,0,15,0,90.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,3,2,2,0.0,26.8437601,75.8175392,26.8020678,75.8258125,8,0,20,0,4.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,3,3,0,0.0,26.9545943,75.7455944,26.8228644,75.8662533,6,0,19,0,30.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,0,0,0,0.0,23.5451408,74.4405475,26.4265576,76.6643728,7,0,15,0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,0,5,1,0.0,26.0469874,75.8533954,26.8225942,75.8659493,14,0,21,0,30.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,5,0,2,0.0,26.9047751,75.74886409999999,26.8437601,75.8175392,7,0,16,0,60.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,6,0,0,0.0,26.9556924,75.6882696,26.8176736,75.86171709999999,7,0,15,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,0,0,0,1.0,26.8504593,75.76277019999999,24.6132951,74.2883536,7,0,15,0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,2,0,0,0.0,26.9345985,75.8175819,26.8225942,75.8659493,7,0,16,0,60.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,1,0,3,0.0,26.9124336,75.7872709,26.8437601,75.8175392,7,0,15,0,30.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,3,1,1,0.0,17.3803953,78.4451071,26.8218452,75.8608608,6,0,15,0,30.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,0,0,0,0.0,26.8437601,75.8175392,26.8437601,75.8175392,8,0,22,0,720.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,7,3,3,1.0,26.8225942,75.8659493,26.9387323,75.8277107,7,0,15,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,8,2,0,0.0,26.8573411,75.78656529999999,26.8437601,75.8175392,7,0,15,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,3,2,2,0.0,26.8225942,75.8659493,26.8437601,75.8175392,7,0,16,0,120.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,3,3,2,3.0,26.9097881,75.8947146,26.8176736,75.86171709999999,9,0,21,0,20.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,7,3,1,0.0,26.8539518,75.7612568,26.7346668,76.9873477,8,0,15,0,45.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,3,2,0,0.0,26.8437601,75.8175392,26.8437601,75.8175392,7,0,15,0,45.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,0,0,1,0.0,26.8256261,75.864504,26.8228644,75.8662533,7,0,15,0,17.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,2,1,1,0.0,26.8550079,75.82409539999999,26.8437601,75.8175392,9,0,15,0,10.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,0,0,2,0.0,55.6760968,12.5683371,26.8256261,75.864504,8,0,15,0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,2,1,1,2.0,26.8437601,75.8175392,26.8256261,75.864504,8,0,15,0,120.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,3,1,2,0.0,26.8437601,75.8175392,26.965402,75.7400451,6,0,16,0,50.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,0,1,2,0.0,26.8437601,75.8175392,26.8225942,75.8659493,6,0,15,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,5,1,1,0.0,26.8636451,75.79891669999999,26.8437601,75.8175392,7,0,15,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,0,1,2,0.0,26.9592126,75.7714732,26.9124336,75.7872709,7,0,15,0,70.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,0,0,0,0.0,26.8437601,75.8175392,26.8437601,75.8175392,11,0,21,0,180.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,0,0,0,0.0,15.2993265,74.12399599999999,35.9137464,140.0778262,8,0,15,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,0,0,0,0.0,26.8437601,75.8175392,26.8437601,75.8175392,7,0,15,0,10.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,3,0,1,0.0,26.8437601,75.8175392,26.8437601,75.8175392,7,0,15,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,0,0,0,0.0,26.8517972,75.7862232,26.9556924,75.6882696,6,0,15,0,100.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,0,0,0,0.0,26.8437601,75.8175392,26.8437601,75.8175392,8,0,16,0,7.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,2,1,0,0.0,26.8437601,75.8175392,26.9195875,75.78796080000001,6,0,15,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,0,0,0,0.0,26.8437601,75.8175392,26.8225942,75.8659493,7,0,15,0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,3,0,3,0.0,26.8435,75.80457,26.8437601,75.8175392,7,0,15,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,45,1,4,0.0,26.8225942,75.8659493,26.2257651,73.0346244,5,0,15,0,30.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,34,3,3,2.0,26.8840465,75.9152714,26.8225942,75.8659493,5,0,16,0,180.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,3,0,0,0.0,26.2257651,73.0346244,25.1855032,75.8708242,5,0,23,0,20.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,0,0,0,0.0,26.8109178,75.84651439999999,26.8225942,75.8659493,8,0,15,0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,3,3,2,2.0,26.8225942,75.8659493,26.954804,75.92309759999999,7,0,15,0,15.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,1,0,1,0.0,26.8437601,75.8175392,26.8437601,75.8175392,7,0,23,0,30.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,0,0,0,0.0,26.8256261,75.864504,26.8225942,75.8659493,5,0,15,0,130.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,3,0,2,0.0,26.8225942,75.8659493,27.4966161,76.5025742,0,0,19,0,47.5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,0,0,0,0.0,26.8020678,75.8258125,26.8437601,75.8175392,6,0,15,0,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,1,1,1,1.0,26.8437601,75.8175392,26.8225942,75.8659493,7,0,15,0,70.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,1,0,0,0.0,26.8437601,75.8175392,26.8225942,75.8659493,7,0,17,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,1,0,0,0.0,26.9059167,75.77273199999999,26.8225942,75.8659493,7,0,15,0,15.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,3,3,3,0.0,26.8225942,75.8659493,26.9013363,75.828819,7,0,15,0,5.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,0,0,0,0.0,26.8437601,75.8175392,28.5342332,77.2094473,7,0,16,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,9,3,8,0.0,26.9344949,75.7942503,26.9097881,75.8947146,14,0,15,0,30.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,3,0,1,1.0,26.8197652,75.87265699999999,26.8437601,75.8175392,7,0,18,0,30.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,1,3,2,0.0,26.9097881,75.8947146,25.1783347,75.8850466,7,0,15,0,15.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,0,0,0,0.0,26.8437601,75.8175392,26.8176736,75.86171709999999,7,0,15,0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,16,3,30,3.0,27.1613498,75.6906241,26.8555181,75.8074729,14,0,23,0,360.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,3,1,0,0.0,26.8225942,75.8659493,26.9047751,75.74886409999999,7,0,15,0,45.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,0,1,3,0.0,26.8437601,75.8175392,26.8256261,75.864504,6,0,18,0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,12,0,0,0.0,26.8437601,75.8175392,26.8539518,75.7612568,14,0,15,0,60.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,3,0,0,0.0,26.8225942,75.8659493,26.825832,75.84867470000002,14,0,15,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,3,0,0,0.0,26.8437601,75.8175392,26.8176736,75.86171709999999,7,0,15,0,35.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,0,0,0,0.0,26.825832,75.84867470000002,26.9243316,75.8123829,8,0,15,0,30.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,3,3,0,0.0,26.9055822,75.74289929999999,26.8555181,75.8074729,8,0,19,0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
19.0,1,1,1,2.0,26.8176736,75.86171709999999,26.8228644,75.8662533,7,0,18,0,63.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,2,3,2,3.0,26.8176736,75.86171709999999,27.5529907,76.6345735,8,0,20,0,100.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,3,1,3,0.0,26.8437601,75.8175392,28.0783067,75.3129909,7,0,15,0,20.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,0,0,0,0.0,26.8749372,75.7683995,27.0137562,75.7987265,7,0,15,0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,3,0,0,0.0,28.0399224,75.3178952,26.8437601,75.8175392,7,0,15,0,30.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,2,2,2,1.0,27.0003705,75.7982061,26.8225942,75.8659493,5,0,20,0,90.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,0,0,0,2.0,27.0544967,77.067959,25.3366306,74.5697617,0,0,23,0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
19.0,3,1,0,0.0,29.9136261,73.86542949999999,26.9140196,75.8078824,6,0,15,0,60.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,3,1,3,0.0,26.8437601,75.8175392,27.5529907,76.6345735,8,0,20,0,30.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,3,1,2,0.0,26.8176736,75.86171709999999,26.8225942,75.8659493,7,0,16,0,45.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,0,2,3,0.0,26.8335494,75.87090359999999,26.8437601,75.8175392,8,0,21,0,4.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,3,3,1,0.0,26.8550079,75.82409539999999,26.8176736,75.86171709999999,8,0,16,0,30.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,2,3,2,0.0,26.880717,75.767202,26.8176736,75.86171709999999,8,0,15,0,20.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,3,3,3,3.0,26.9124336,75.7872709,26.8225942,75.8659493,8,0,15,0,30.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,0,3,3,0.0,26.9445665,75.765924,28.6903239,77.1657603,7,0,15,0,300.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,3,3,2,0.0,26.8216246,75.8666432,26.8176736,75.86171709999999,7,0,15,0,180.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,0,0,0,0.0,28.6903239,77.1657603,26.8225942,75.8659493,8,0,15,0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,3,2,0,3.0,26.8225942,75.8659493,26.8225942,75.8659493,7,0,15,0,5.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,3,1,0,0.0,28.1317038,75.4022233,26.822242,75.8503577,6,0,16,0,47.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,10,3,3,3.0,26.9776019,75.76391869999999,25.3335858,74.6457993,9,0,20,0,30.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,2,3,2,2.0,26.8437601,75.8175392,26.5866303,74.8541759,7,0,23,0,30.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,2,0,2,0.0,26.8228644,75.8662533,32.2431872,77.1891761,6,0,18,0,20.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,5,2,6,0.0,26.9463213,75.6998959,26.8437601,75.8175392,6,0,15,0,60.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,2,2,2,0.0,26.8437601,75.8175392,26.9357847,75.8336128,8,0,17,0,10.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,2,1,1,0.0,27.5529907,76.6345735,26.8225942,75.8659493,8,0,17,0,50.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,3,2,2,1.0,26.9357847,75.8336128,26.8437601,75.8175392,8,0,15,0,30.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,0,0,0,0.0,26.9097881,75.8947146,29.4388148,74.6616154,7,0,15,0,7.5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,0,0,2,0.0,26.839978,75.7706262,30.6615432,81.47183869999999,7,0,15,0,15.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,1,3,0,0.0,26.8256901,75.75004969999999,19.5761174,74.2070191,9,0,15,0,15.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,8,5,9,1.0,27.1329757,75.9567046,26.8437601,75.8175392,5,0,16,0,120.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,6,0,0,0.0,26.7896612,75.8722765,26.854033,75.8283378,6,0,15,0,75.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,0,0,0,0.0,26.8550079,75.82409539999999,26.854033,75.8283378,8,0,20,0,5.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,0,0,0,0.0,26.8509563,75.82288989999999,26.9178916,75.801538,7,0,15,0,5.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,3,2,1,2.0,26.8487356,75.7637224,26.9640609,75.74287269999999,9,0,15,0,100.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,0,1,0,3.0,26.9630325,75.7438727,26.9537127,75.7192496,9,0,17,0,30.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,3,0,0,0.0,26.8652528,75.7858832,26.8191641,75.7659513,6,0,16,0,40.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,1,0,0,0.0,26.9537127,75.7192496,26.8556999,75.8058255,7,0,15,0,15.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,0,0,2,0.0,26.8191641,75.7659513,26.7799499,75.84758529999999,7,0,15,0,25.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,1,0,2,0.0,26.8437601,75.8175392,26.8020678,75.8258125,7,0,15,0,20.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,2,2,2,0.0,26.7625093,75.8418736,26.7799499,75.84758529999999,10,0,16,0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,3,0,0,0.0,26.8020678,75.8258125,26.8030955,75.6789905,8,0,20,0,35.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,3,0,2,0.0,26.8437601,75.8175392,29.9456906,78.16424780000001,6,0,17,0,90.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,3,0,0,0.0,26.9047751,75.74886409999999,26.7750872,75.8513938,8,0,15,0,30.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,10,0,0,0.0,26.8006572,75.8525647,26.9178916,75.801538,8,0,17,0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,1,0,1,0.0,26.3595371,75.9269693,26.9132858,75.80344649999999,8,0,17,0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,3,0,1,0.0,26.8020678,75.8258125,26.8437601,75.8175392,7,0,15,0,21.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,7,3,3,0.0,26.9055822,75.74289929999999,26.9022276,75.7128528,8,0,15,0,45.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,7,0,20,0.0,26.9049335,75.7234051,26.765574,75.85364299999999,10,0,17,0,30.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,3,0,2,0.0,26.8020678,75.8258125,26.8504593,75.76277019999999,9,0,15,0,60.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,3,2,2,0.0,26.8504593,75.76277019999999,53.2523132,36.6304351,6,0,23,0,180.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,5,3,2,2.0,26.997294,75.7854856,19.0759837,72.8776559,6,0,19,0,90.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,3,1,3,0.0,26.7882434,75.84000809999999,26.9132858,75.80344649999999,11,0,17,0,25.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,0,0,0,0.0,26.8990764,75.7501852,26.9556924,75.6882696,7,0,15,0,25.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,3,0,0,0.0,26.8946092,75.7704406,26.8517972,75.7862232,7,0,16,0,35.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,3,6,0,0.0,26.8539518,75.7612568,26.9013363,75.828819,8,0,15,0,20.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,3,0,2,0.0,26.9556924,75.6882696,26.853021,75.8046688,7,0,15,0,40.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
19.0,3,0,0,0.0,26.9047751,75.74886409999999,26.8174731,75.8054552,7,0,15,0,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,0,0,0,0.0,26.7950136,75.85469069999999,26.9357847,75.8336128,9,0,18,0,10.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,2,2,1,1.0,26.8174731,75.8054552,26.7750872,75.8513938,7,0,15,0,60.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,3,0,0,0.0,26.9276757,75.8317009,26.7274517,75.841775,9,0,18,0,40.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19.0,9,3,9,0.0,26.9557182,75.6897373,26.9199032,75.8215275,7,0,16,0,52.5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,3,0,2,0.0,26.9556924,75.6882696,26.8550079,75.82409539999999,10,0,15,0,25.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,2,0,0,0.0,26.8176736,75.86171709999999,26.8946582,75.81671539999999,8,0,15,0,15.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,1,1,0,0.0,26.7896612,75.8722765,26.8162132,75.78369959999999,7,0,19,0,120.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,3,0,0,0.0,26.8176736,75.86171709999999,28.5279118,77.20889869999999,7,0,18,0,45.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,0,0,0,0.0,26.9592126,75.7714732,27.0144511,75.7037509,8,0,23,0,30.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,1,1,0,0.0,26.888214,75.7611853,26.8437601,75.8175392,6,0,16,0,45.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
19.0,2,0,3,0.0,26.7994355,75.8580381,26.8176736,75.86171709999999,9,0,17,0,35.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
19.0,9,0,6,0.0,26.8393709,75.8298484,26.7772112,75.8677948,9,0,18,0,60.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
